hts_8digit,hts_10digit,chapter_99_code,duty_rate,list_name,effective_start,effective_end,source_doc
84591000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84592100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84593100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84593900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84594100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84594900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84595100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84596100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84596900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84597040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84597080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84601200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84601901,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84602200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84602300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84602400,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84602901,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84603100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84604040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84604080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84609040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84609080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84612040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84612080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84613040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84613080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84614010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84614050,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84615040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84619030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84619060,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84621100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84621900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622400,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622500,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622600,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84622900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84623210,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84623250,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84623300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84623900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84624200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84624900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84625100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84625900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626140,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626180,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626240,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626250,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626340,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626380,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626940,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84626980,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84629040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84629080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84631000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84632000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84633000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84639000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84642001,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84649001,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84651000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84659200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84659300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84659400,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84659902,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84661001,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84662010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84662080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84663010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84663060,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669150,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669210,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669250,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669311,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669330,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669353,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669360,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669375,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669396,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669398,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669420,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669440,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669465,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84669485,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84671110,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84671150,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84682050,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84688050,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84717030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84717040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84717060,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84717090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84733020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84734010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84734086,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84735030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84741000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84742000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84743100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84743200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84743900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84748000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84749000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84751000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84752100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84759010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84759090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84771030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84771040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84771090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84772000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84773000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84774001,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84775100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84778001,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84779025,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84779045,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84779065,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84779086,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84791000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84792000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84793000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84794000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84795000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84798100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84798200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84798983,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84798992,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84799095,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84802000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84803000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84804100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84804900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84805000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84807110,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84807140,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84807180,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84811000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84812000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84813020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84813090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84814000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84819090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84821050,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84822000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84823000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84824000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84825000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84828000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829905,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829915,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829925,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829935,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829945,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84829965,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84833040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84834010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84834030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84834080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84834090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84835060,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84835090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84836040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84839010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84839020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84839030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84839070,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84839080,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84841000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84842000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84849000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84852000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84859010,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84859090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84871000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
84879000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85011040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85012020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85012050,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85012060,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013120,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013150,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013160,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013245,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013255,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013340,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013361,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013430,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85013461,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015120,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015140,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015150,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015160,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015280,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015340,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85015380,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85016201,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85016301,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85016401,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85017230,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85017290,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85018020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85018030,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85018090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85021100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85021200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85021300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85023100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85023900,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85024000,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030020,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030035,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030045,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030065,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030075,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85030090,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85042100,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85042200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85042300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85043200,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85043300,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85043400,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85044040,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
85049041,,9903.88.01,0.25,list_1,2018-07-06,,USITC Chapter 99 currentRelease 951d37a5f944
