hts_code,hts_digits,hts_8digit,hts_10digit,list_name,chapter_99_code,rate,effective_start,status,source_pdf
5516.12.00,55161200,55161200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.13.00,55161300,55161300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.14.00,55161400,55161400,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.21.00,55162100,55162100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.22.00,55162200,55162200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.23.00,55162300,55162300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.24.00,55162400,55162400,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.31.05,55163105,55163105,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.31.10,55163110,55163110,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.32.05,55163205,55163205,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.32.10,55163210,55163210,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.33.05,55163305,55163305,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.33.10,55163310,55163310,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.34.05,55163405,55163405,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.34.10,55163410,55163410,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.41.00,55164100,55164100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.42.00,55164200,55164200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.43.00,55164300,55164300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.44.00,55164400,55164400,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.91.00,55169100,55169100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.92.00,55169200,55169200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.93.00,55169300,55169300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5516.94.00,55169400,55169400,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5601.21.00,56012100,56012100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5601.22.00,56012200,56012200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5601.29.00,56012900,56012900,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5601.30.00,56013000,56013000,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.10.10,56021010,56021010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.10.90,56021090,56021090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.21.00,56022100,56022100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.29.00,56022900,56022900,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.90.30,56029030,56029030,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.90.60,56029060,56029060,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5602.90.90,56029090,56029090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.11.00,56031100,56031100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.12.00,56031200,56031200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.13.00,56031300,56031300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.14.30,56031430,56031430,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.14.90,56031490,56031490,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.91.00,56039100,56039100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.92.00,56039200,56039200,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.93.00,56039300,56039300,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.94.10,56039410,56039410,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.94.30,56039430,56039430,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5603.94.90,56039490,56039490,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5604.10.00,56041000,56041000,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5604.90.20,56049020,56049020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5604.90.90,56049090,56049090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5605.00.10,56050010,56050010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5605.00.90,56050090,56050090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5606.00.00,56060000,56060000,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.21.00,56072100,56072100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.29.00,56072900,56072900,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.41.10,56074110,56074110,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.41.30,56074130,56074130,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.49.10,56074910,56074910,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.49.15,56074915,56074915,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.49.25,56074925,56074925,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.49.30,56074930,56074930,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.50.25,56075025,56075025,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.50.35,56075035,56075035,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.50.40,56075040,56075040,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.90.10,56079010,56079010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.90.15,56079015,56079015,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.90.25,56079025,56079025,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.90.35,56079035,56079035,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5607.90.90,56079090,56079090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.11.00,56081100,56081100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.19.10,56081910,56081910,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.19.20,56081920,56081920,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.90.10,56089010,56089010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.90.23,56089023,56089023,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.90.27,56089027,56089027,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5608.90.30,56089030,56089030,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5609.00.10,56090010,56090010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5609.00.20,56090020,56090020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5609.00.30,56090030,56090030,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5609.00.40,56090040,56090040,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.10.13,57011013,57011013,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.10.16,57011016,57011016,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.10.40,57011040,57011040,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.10.90,57011090,57011090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.90.10,57019010,57019010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5701.90.20,57019020,57019020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.10.10,57021010,57021010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.10.90,57021090,57021090,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.20.10,57022010,57022010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.20.20,57022020,57022020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.31.10,57023110,57023110,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.31.20,57023120,57023120,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.32.10,57023210,57023210,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.32.20,57023220,57023220,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.39.10,57023910,57023910,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.39.20,57023920,57023920,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.41.10,57024110,57024110,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.41.20,57024120,57024120,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.42.10,57024210,57024210,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.42.20,57024220,57024220,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.49.10,57024910,57024910,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.49.15,57024915,57024915,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.49.20,57024920,57024920,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.50.20,57025020,57025020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.50.40,57025040,57025040,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.50.52,57025052,57025052,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.50.56,57025056,57025056,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.50.59,57025059,57025059,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.91.20,57029120,57029120,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.91.30,57029130,57029130,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.91.40,57029140,57029140,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.92.10,57029210,57029210,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.92.90,57029290,57029290,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.99.05,57029905,57029905,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.99.15,57029915,57029915,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5702.99.20,57029920,57029920,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5703.10.20,57031020,57031020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5703.10.80,57031080,57031080,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5703.20.10,57032010,57032010,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5703.20.20,57032020,57032020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
5703.30.20,57033020,57033020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
